"date","region","district","sub","original_sub","gender","baraza.B1","baraza.other_b1","baraza.B2","baraza.B3","baraza.other_b3","baraza.B4","baraza.B5","baraza.B6","baraza.visit_times.C1","baraza.visit_times.C2","baraza.visit_times.C3","baraza.visit_times.C4","baraza.visit_times.C5","baraza.visit_times.C6","baraza.visit_times.C7","baraza.visit_times.C8","baraza.visit_times.C9","baraza.km.D1","baraza.km.D2","baraza.km.D3","baraza.km.D4a","baraza.km.D4b","baraza.production.E1a","baraza.production.E1b","baraza.health.E2a","baraza.health.E2b","baraza.gender1.E3a","baraza.gender1.E3b","baraza.works.E4a","baraza.works.E4b","baraza.finance1.E5a","baraza.finance1.E5b","baraza.E6","baraza.E7","baraza.other_e7","baraza.meeting.F1","baraza.meeting.F2","baraza.meeting.F3","baraza.meeting.F4","baraza.H1","baraza.H2","baraza.H2b","baraza.H3","baraza.H4","baraza.H5","baraza.H6","baraza.H7","baraza.H8","baraza.H9","baraza.H10","baraza.H11","baraza.H12","baraza.H13","baraza.H15","baraza.H16","baraza.H17","baraza.H18","baraza.H19","baraza.H20","baraza.H21","baraza.H22","baraza.H23","baraza.H24","baraza.H25","baraza.H26","baraza.H27","baraza.H28","baraza.H29","baraza.H30","baraza.H31","baraza.H32","baraza.H33","baraza.H34","baraza.H35","baraza.H36","baraza.H37","baraza.H38","baraza.H39","baraza.H40","baraza.H41","baraza.H42","baraza.H43","baraza.H44","baraza.H45","baraza.H46","baraza.H47","baraza.H48","baraza.H49","baraza.H50","baraza.H51","baraza.H52","baraza.H53","baraza.H54","baraza.H55","baraza.H56","baraza.H57","baraza.H58","baraza.H59","baraza.H60","baraza.H61","baraza.H62","baraza.H63","baraza.H64","baraza.H65","baraza.H66.1","baraza.H66.2","baraza.H66.3","baraza.H66.4","baraza.H66.98","baraza.H67","baraza.H68","baraza.H69","baraza.H70","baraza.H71","baraza.H72","baraza.H73","baraza.H74","baraza.H75","baraza.H76","baraza.H77","baraza.H78","baraza.H79","baraza.H80","baraza.H81","baraza.H82","baraza.H83","baraza.H84","baraza.H85","baraza.H86","baraza.H87","baraza.H88","baraza.H89","baraza.H90","baraza.H91","baraza.H92","baraza.H93","baraza.H94","baraza.H95","baraza.H96","baraza.H97","baraza.H98","baraza.H99","baraza.H100","baraza.H101","baraza.H102","baraza.H103","baraza.H104","baraza.H105","baraza.H106","baraza.H107","baraza.H108","baraza.H109","baraza.H110","baraza.H111","baraza.H112","baraza.H113","baraza.H114","baraza.H115.1","baraza.H115.2","baraza.H115.3","baraza.H115.4","baraza.H115.98","baraza.H116","baraza.maleex.K1","baraza.maleex.K2","baraza.maleex.K3","baraza.maleliv.K4","baraza.maleliv.K5","baraza.maleliv.K6","baraza.malec.K7","baraza.malec.K8","baraza.malec.K9","baraza.K10","baraza.acc_ag.K11","baraza.acc_ag.K12","baraza.acc_ag.K13","baraza.acc_ag.K14","baraza.K16","baraza.K17","baraza.K18.1","baraza.K18.2","baraza.K18.3","baraza.K18.4","baraza.K18.98","baraza.K19","baraza.input_dis.K20","baraza.input_dis.K21","baraza.input_dis.K22","baraza.input_dis.K23","baraza.K24","baraza.K24b","baraza.K25","baraza.priority","baraza.L1","baraza.L2","baraza.L3","baraza.L4","baraza.L5","baraza.L6","baraza.L7","baraza.L8","baraza.L9","baraza.L10","baraza.L11","baraza.L12","baraza.L13","baraza.L14","baraza.M1","baraza.M2","baraza.M3","baraza.M4","baraza.M5","scID"
"2020-02-17","Central","LUWERO","NYIMBWA","Original","Female",6,"n/a",39,96,"Balch",2,2,12,3,5,8,0,2,5,14,0,1,0.25,0.5,80,40,90,1,"Male",1,"Female",1,"Female",1,"Male",1,"Male","2020-01-01",2,"n/a",3,0,5,2,57,107,1,"999","999","999","999","999","999","999","999","999",999,"999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","1","1","999","999","999","999","999","1","0","0","0","0","1","1","0","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",2,"n/a","n/a","n/a","n/a","n/a",999,"1",1,"6","3",999,999,999,999,999,98,"n/a","n/a",30,30,18,999,999,999,999,2,"999","999","999","999",50,"999","4","999",999,999,999,999,999,999,"2","999","999","999","999","999",999,1,1,"3","1",2,98,"n/a","n/a","n/a","n/a","n/a",999,3,1,0,1,0,0,0,0,0,6,999,999,999,999,98,98,"n/a","n/a","n/a","n/a","n/a",999,999,999,999,999,1,"5","2",4,10,2,8,3,2,1,10,1,5,10,10,10,4,1,"Over staying in lower position,  less funds, transportation resources,  removing beneficial programs which a useful to the community like Fal",1,"2015-03-01","1","Less funds, bad roads, transportation funds
",236
"2020-02-16","Central","LUWERO","BUTUNTUMULA","Original","Male",4,"n/a",59,4,"n/a",1,1,9,1,23,2,3,0,0,3,1,0,5,86,20,95,95,1,"Female",1,"Male",1,"Female",1,"Male",1,"Male","2020-02-01",2,"n/a",2,0,2,2,52,120,3,"3","3","6","2","2","999","999","999","999",1,"6","0","0","0","3","3","0","0","0","0","3","3","1","3","3","0","1","1","1","1","1","1","3","3","0","3","3","3","0","0","0","3","3","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0",2,"n/a","n/a","n/a","n/a","n/a",60,"3",1,"6","2",40,0,10,32,1,1,"1","1",70,40,28,999,999,999,999,1,"520","26","18","999",31,"999","4","2500",8,17,15,22,21,16,"0","0","0","0","0","0",29,1,1,"2","0",1,2,"n/a","n/a","n/a","n/a","n/a",0,1,0,1,1,0,1,2,0,0,2,3,90,75,5,1,2,"n/a","n/a","n/a","n/a","n/a",20,1,1,0,0,1,"2","2",3,10,9,10,10,10,10,1,7,8,8,2,2,9,7,"1. Technical wing not respecting political side",1,"2019-08-01","1","Poor health system. Health centers closing over the weekend",237
"2020-02-16","Central","LUWERO","LUWERO","Original","Male",2,"n/a",58,6,"n/a",1,1,14,13,12,5,2,5,14,2,4,18,10,140,2,90,50,1,"Female",1,"Male",1,"Female",1,"Male",1,"Male","2020-01-01",2,"n/a",0,0,0,0,55,110,4,"0","0","0","12","12","5","6","4","2",1,"999","0","0","0","999","999","999","999","999","999","6","6","999","4","3","999","999","999","999","0","0","1","4","4","0","4","1","3","0","0","3","1","4","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0",2,"n/a","n/a","n/a","n/a","n/a",30,"4",1,"1","0",999,0,12,30,1,1,"6","2",60,50,24,999,999,999,999,1,"321","999","999","999",24,"6500","2","999",24,24,24,15,24,0,"0","1","1","0","1","0",24,1,1,"2","2",1,2,"n/a","n/a","n/a","n/a","n/a",30,0,1,2,1,0,1,0,0,2,3,2,5,20,2,1,2,"n/a","n/a","n/a","n/a","n/a",50,1,0,0,0,1,"3","2",5,2,4,8,10,2,6,1,8,9,6,8,2,2,2,"1. Political pronouncements by top officials which are unachievable",1,"2019-06-01","2","n/a",238
"2020-02-17","Central","LUWERO","KIKYUSA","Original","Female",6,"n/a",40,6,"n/a",2,2,2,0,1,16,0,1,8,41,41,6,0,113.3,60,96,85,1,"Male",1,"Female",1,"Female",2,"n/a",1,"Male","2020-01-01",2,"n/a",4,3,4,2,41,82,2,"4","4","0","6","6","2","3","3","3",1,"999","0","0","0","2","2","0","0","0","0","3","3","1","3","3","2","1","1","2","1","1","0","2","2","0","2","2","2","2","0","0","2","2","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0",2,"n/a","n/a","n/a","n/a","n/a",0,"2",1,"4","2",999,0,9,43,1,1,"1","0",60,30,14,999,999,999,999,4,"999","999","999","999",999,"999","2","350",6,10,12,6,8,3,"0","1","1","0","0","0",14,2,1,"3","3",2,2,"n/a","n/a","n/a","n/a","n/a",0,1,0,1,0,1,1,1,0,1,4,90,90,90,72,1,2,"n/a","n/a","n/a","n/a","n/a",0,2,1,0,0,1,"2","1",5,9,9,8,10,1,4,6,6,2,9,9,8,1,1,"1. Transport  means",1,"2019-01-01","1","Health: Lack of medicine in health centers",239
"2020-02-17","Central","LUWERO","KATIKAMU","Original","Male",6,"n/a",42,6,"n/a",1,2,1,4,3,6,2,0,1,2,0,1,8,150,50,75,75,1,"Female",1,"Female",1,"Female",2,"n/a",1,"Female","2020-01-01",2,"n/a",6,2,4,6,77,77,1,"0","0","0","2","2","1","2","2","1",3,"16","0","0","0","5","5","1","0","0","0","13","13","3","9","9","3","2","2","2","1","1","0","1","1","0","1","1","1","0","0","0","1","1","0","0","3","3","2","3","3","2","3","3","3","3","0","3","3","3","0","0",2,"n/a","n/a","n/a","n/a","n/a",60,"1",1,"3","2",121,1,12,21,0,1,"2","1",30,20,23,999,207,198,30,0,"n/a","n/a","n/a","n/a",15,"999","10","999",10,13,15,8,23,12,"n/a","n/a","n/a","n/a","n/a","n/a",23,1,1,"1","1",1,2,"n/a","n/a","n/a","n/a","n/a",100,0,1,1,1,0,1,0,0,6,0,40,70,50,20,1,2,"n/a","n/a","n/a","n/a","n/a",30,2,1,0,0,1,"1","0",2,2,4,6,10,2,1,6,2,8,4,7,2,2,2,"1. Facilitation: We need more money to follow up on cases",1,"2019-06-01","2","n/a",240
"2020-02-23","Central","MUKONO","GOMA","Original","Female",6,"n/a",39,96,"Post graduate",1,2,6,2,1,0,0,0,0,0,0,1,0.5,3,70,90,90,1,"Male",1,"Male",1,"Female",1,"Male",1,"Male","2020-02-01",2,"n/a",0,0,0,0,32,64,2,"2","999","2","3","999","3","3","999","4",1,"1","0","0","2","1","999","2","999","999","999","8","999","4","2","999","2","1","999","2","1","1","2","2","2","2","1","2","2","1","0","2","2","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0",2,"n/a","n/a","n/a","n/a","n/a",999,"2",1,"10","2",999,999,999,999,999,2,"n/a","n/a",50,30,21,999,999,999,999,3,"999","999","999","999",999,"999","999","999",3,0,0,2,2,0,"0","0","0","0","0","0",0,1,1,"3","3",1,98,"n/a","n/a","n/a","n/a","n/a",99,0,1,1,1,0,1,0,0,0,999,30,50,90,50,1,2,"n/a","n/a","n/a","n/a","n/a",999,3,999,0,0,1,"2","0",3,6,6,4,7,6,1,8,1,4,8,6,2,1,1,"Lack of means of transport,  lots of community expectations from them, less funds, lack of functioning computers.",1,"2015-11-01","1","People want personal benefits not community,  licence education, lack of drug stocks in hospitals.",241
"2020-02-23","Central","MUKONO","GOMA","Original","Male",2,"n/a",45,5,"n/a",1,1,10,3,2,0,0,1,0,0,0,3,0.5,4,90,90,85,1,"Male",1,"Male",1,"Female",1,"Male",1,"Male","2020-02-01",2,"n/a",0,0,0,0,32,64,2,"2","2","2","3","3","3","3","2","4",1,"6","0","0","1","1","1","2","2","999","4","5","999","6","2","2","8","1","999","2","1","1","999","999","2","999","2","2","999","999","0","999","2","2","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0",98,"n/a","n/a","n/a","n/a","n/a",999,"2",1,"999","999",999,999,999,999,999,1,"999","999",70,50,21,999,999,999,999,3,"999","999","999","999",999,"999","999","999",5,0,2,2,0,0,"3","3","0","0","0","0",4,1,1,"5","4",1,2,"n/a","n/a","n/a","n/a","n/a",999,0,1,2,1,0,2,0,0,2,2,50,70,70,50,1,2,"n/a","n/a","n/a","n/a","n/a",999,2,0,0,0,1,"1","1",3,7,2,10,4,2,1,7,1,8,8,8,4,4,6,"Inadequate funds",1,"2014-10-01","1","No medicines in health centers",242
"2020-02-07","Eastern","BUDUDA","BUSHIKA","Split","Male",2,"n/a",61,5,"n/a",1,1,1,2,12,2,1,3,5,8,9,2,0,24,35,90,55,1,"Male",1,"Female",1,"Male",1,"Female",1,"Male","2020-02-01",2,"n/a",2,9,4,6,31,62,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"8","1","0","999","1","0","999","0","0","0","4","0","999","4","0","999","1","0","999","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1",2,"n/a","n/a","n/a","n/a","n/a",0,"n/a",2,"n/a","n/a",1,6,0,0,25,2,"n/a","n/a",20,15,2,1850,20,20,15,1,"800","12","12","7",8,"999","1","180",2,2,2,1,0,0,"1","1","1","1","0","0",2,1,2,"n/a","n/a",2,2,"n/a","n/a","n/a","n/a","n/a",0,1,0,2,1,0,1,0,0,0,0,80,50,70,5,2,2,"n/a","n/a","n/a","n/a","n/a",0,3,2,0,0,2,"n/a","n/a",5,9,5,4,8,6,6,4,5,7,6,5,5,6,5,"Low funding for roads 
Low water coverage 
Absence of transport for fieldwork 
Low remuneration ",1,"2018-04-01","1","Roads ",243
"2020-02-15","Central","RAKAI","NABIGASA","Original","Female",1,"n/a",37,96,"Postgraduate Diploma in Public Administration",2,2,1,20,30,30,3,5,5,30,10,20,0,50,2,99,90,1,"Male",1,"Male",1,"Female",1,"Male",1,"Female","2020-01-01",2,"n/a",1,0,1,0,38,30,2,"0","0","0","4","4","3","0","0","0",1,"2","0","0","0","1","1","1","1","1","1","2","2","2","1","1","1","2","2","0","0","0","0","2","2","0","2","2","2","0","0","0","0","2","0","0","1","1","0","1","1","0","1","1","1","1","0","1","1","1","0","1",2,"n/a","n/a","n/a","n/a","n/a",0,"2",1,"1","0",999,10,0,10,0,1,"2","0",40,10,12,3600,125,100,25,2,"1600","45","999","999",20,"6000","999","999",12,12,12,11,0,0,"2","2","2","2","0","0",2,1,2,"n/a","n/a",2,1,"False","False","False","True","False",0,1,0,0,2,0,0,0,0,0,2,90,50,60,20,1,2,"n/a","n/a","n/a","n/a","n/a",0,2,0,4,4,1,"2","2",4,7,4,4,7,4,8,3,7,9,8,5,5,7,7,"Transport means for the chief 
Inadequate facilitation to reach out  to the targeted beneficiaries 
Inadequate logistics in office 
Inadequate and untimely funding",1,"2019-12-01","1","Works 
Education 
Health",244
"2020-02-20","Central","BUKOMANSIMBI","BUTENGA","Original","Male",2,"n/a",50,5,"n/a",1,1,9,12,5,20,10,50,10,8,15,4,8,100,80,95,80,1,"Male",1,"Female",1,"Female",1,"Female",1,"Female","2020-01-01",2,"n/a",4,8,50,1,60,120,2,"0","0","0","999","999","999","0","0","0",4,"999","0","0","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","0","0","0","2","2","0","2","2","2","0","0","0","2","2","0","0","2","2","0","4","4","4","4","4","4","4","0","4","4","4","0","0",2,"n/a","n/a","n/a","n/a","n/a",0,"2",2,"n/a","n/a",10,5,24,4,0,2,"n/a","n/a",25,15,19,11112,152,152,40,1,"1200","19","19","15",45,"5000","4","1500",19,19,0,19,0,0,"0","6","1","1","1","1",1,1,2,"n/a","n/a",2,2,"n/a","n/a","n/a","n/a","n/a",0,1,0,4,1,0,1,0,0,0,1,30,50,80,40,1,2,"n/a","n/a","n/a","n/a","n/a",0,1,2,2,2,1,"1","0",1,9,2,8,8,9,10,1,3,9,6,9,4,7,8,"Inadequate funding 
Low support and financing of programs
Understaffing of most programs 
Absence of transport means",1,"2019-07-01","1","Substandard services",245
"2020-02-20","Central","BUKOMANSIMBI","BUTENGA","Original","Male",1,"n/a",40,96,"P G D in Public Administration and Management",2,2,0.66,1,6,12,0,4,4,0,4,0,8,101,40,90,85,1,"Male",1,"Female",1,"Female",1,"Female",1,"Female","2020-01-01",2,"n/a",4,8,50,1,60,120,2,"0","0","0","999","999","999","999","999","999",2,"999","999","999","999","999","999","999","0","0","0","999","999","999","999","999","999","999","999","999","999","999","0","1","2","0","2","2","2","0","0","0","0","2","0","0","999","2","0","4","4","4","4","4","4","4","0","4","4","4","0","0",98,"n/a","n/a","n/a","n/a","n/a",0,"2",2,"n/a","n/a",8,95,41,14,0,2,"n/a","n/a",40,20,19,11112,152,152,40,1,"1200","19","19","15",45,"5000","4","1500",19,19,0,19,0,0,"0","6","1","1","1","1",1,1,2,"n/a","n/a",2,2,"n/a","n/a","n/a","n/a","n/a",0,1,0,0,1,0,0,0,0,0,1,999,999,999,999,2,2,"n/a","n/a","n/a","n/a","n/a",0,1,0,0,0,2,"n/a","n/a",1,6,3,4,7,6,7,5,6,9,4,5,4,8,6,"Low funding of  most activities 
Very little revenue 
Poor road networks",1,"2018-03-01","1","Roads",246
"2020-02-21","Central","BUKOMANSIMBI","KIBINGE","Original","Male",1,"n/a",39,96,"PGD in Public Administration and Management ",1,2,0.666,1,1,3,1,0,2,1,5,2,0,98,25,89,95,1,"Male",1,"Female",2,"n/a",1,"Male",1,"Male","2020-01-01",2,"n/a",0,0,0,0,55,110,2,"0","0","0","10","10","999","0","0","0",1,"4","0","0","0","3","3","3","3","3","3","5","4","1","2","1","1","2","2","0","2","0","0","1","1","0","1","1","1","0","0","0","0","1","0","0","1","0","0","1","1","1","1","1","1","1","0","1","1","1","0","0",98,"n/a","n/a","n/a","n/a","n/a",20,"2",2,"n/a","n/a",25,12,3,3,0,2,"n/a","n/a",40,15,19,4666,155,155,10,3,"780","37","27","5",26,"6028","4","775",2,10,0,0,0,0,"0","1","0","3","0","0",22,1,2,"n/a","n/a",2,1,"True","False","False","False","False",0,1,0,1,1,0,0,6,2,0,6,5,10,50,10,2,2,"n/a","n/a","n/a","n/a","n/a",0,2,1,2,3,2,"n/a","n/a",3,5,6,6,6,5,1,5,5,6,5,5,5,7,6,"High expectations of the residents from government
Ignorance of the people 
Lack of transport means for fieldwork 
People shunning official meetings 
Low local revenue to fund programs ",1,"2019-04-01","2","n/a",247
"2020-02-26","Eastern","MANAFWA","BUTIRU","Split","Male",6,"n/a",40,96,"Deg. So sc",2,2,1,1,1,0,1,0,2,3,6,2,0,10,3,60,20,1,"Male",1,"Female",1,"Female",1,"Male",1,"Male","2019-08-01",3,"n/a",1,0,0,0,20,40,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a",0,"n/a",2,"n/a","n/a",7,2,0,0,999,2,"n/a","n/a",75,45,2,2000,31,27,6,0,"n/a","n/a","n/a","n/a",2,"500","0","n/a",0,0,2,1,0,0,"n/a","n/a","n/a","n/a","n/a","n/a",2,1,1,"2","2",2,2,"n/a","n/a","n/a","n/a","n/a",0,1,0,1,1,0,1,0,0,0,0,65,100,70,15,2,98,"n/a","n/a","n/a","n/a","n/a",0,3,1,0,1,2,"n/a","n/a",3,6,3,10,10,9,9,7,7,8,7,3,10,10,6,"Lack of transport for fieldwork 
Absence of refresher courses 
Political interference in our work
High expectations from the communities ",1,"2019-04-01","2","n/a",248
"2020-02-10","Eastern","BULAMBULI","MASIIRA","Split","Male",96,"Councilor  Bufumbo  Subcounty",32,4,"n/a",1,1,1.5,0,2,1,2,0,2,5,0,0,0,0,20,80,15,1,"Male",1,"Female",1,"Female",2,"n/a",1,"Male","2019-11-01",96,"As allowed by finance",0,0,0,0,34,68,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a",999,"n/a",2,"n/a","n/a",0,18,0,0,1,1,"2","2",40,10,1,400,9,9,5,0,"n/a","n/a","n/a","n/a",1,"300","0","n/a",1,1,1,0,0,0,"n/a","n/a","n/a","n/a","n/a","n/a",1,1,2,"n/a","n/a",2,2,"n/a","n/a","n/a","n/a","n/a",999,1,0,2,1,0,2,0,0,4,0,80,70,50,40,2,98,"n/a","n/a","n/a","n/a","n/a",999,0,0,0,0,1,"20","20",4,3,3,9,8,5,9,10,8,9,10,4,5,5,7,"Lack  financial  code
Lack of  a health  Unit",1,"2019-05-01","1","Poor performance  of schools",249
"2020-02-11","Eastern","BULAMBULI","BULUGANYA","Original","Male",2,"n/a",45,5,"n/a",1,1,15,1,12,12,6,12,8,20,12,2,0,0,65,68,20,1,"Male",1,"Male",1,"Male",1,"Female",1,"Male","2020-01-01",2,"n/a",4,2,2,3,85,999,1,"0","0","0","2","2","6","0","0","0",1,"10","0","0","0","1","1","3","1","1","3","6","6","6","2","2","2","1","1","2","0","0","0","0","1","0","1","1","999","0","0","0","0","0","0","0","0","1","0","1","1","1","1","1","1","1","0","1","999","1","0","1",1,"False","False","False","True","False",999,"1",2,"n/a","n/a",0,7,0,0,9,1,"12","9",20,15,5,2000,35,6,35,1,"1000","19","6","15",6,"3000","1","60",5,5,3,4,0,6,"1","1","1","1","0","1",1,1,1,"4","2",1,2,"n/a","n/a","n/a","n/a","n/a",999,1,0,2,1,0,2,0,0,2,25,98,95,80,70,2,2,"n/a","n/a","n/a","n/a","n/a",0,1,1,0,1,2,"n/a","n/a",4,2,2,8,6,4,3,2,2,7,10,7,8,5,6,"Luck of transport  to supervise  gervement  programs.
Increment on salaries  to sub county workers.
Few sub county staffs to supervise gervement  programs.",1,"2017-05-01","1","Education i.e, high school drop out mostly girls.
Delays, poor verities and transparency in disturbing  NAADS out puts  to community beneficiaries.",250
"2020-02-26","Eastern","BULAMBULI","BUGINYANYA","Original","Male",6,"n/a",33,96,"Diploma  in  Public  administration  ",2,2,1.5,1,12,12,6,10,8,50,12,2,0,0,60,60,20,1,"Male",1,"Male",1,"Male",1,"Female",1,"Male","2020-01-01",2,"n/a",4,2,2,3,85,150,1,"0","0","0","2","2","6","0","0","0",1,"10","0","0","0","1","1","1","1","1","1","6","6","6","2","2","2","1","1","2","0","1","0","1","1","0","1","1","1","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","1","1","0","1","1","1","0","8",1,"False","False","False","True","False",999,"1",2,"n/a","n/a",0,8,0,0,9,1,"12","10",20,10,5,2000,35,6,30,1,"1000","19","6","10",6,"3000","1","60",6,6,3,4,0,6,"1","1","1","1","0","1",1,1,1,"4","2",1,2,"n/a","n/a","n/a","n/a","n/a",999,1,0,2,1,0,2,0,0,2,25,95,95,80,80,2,2,"n/a","n/a","n/a","n/a","n/a",0,1,1,0,1,2,"n/a","n/a",4,9,7,9,6,5,5,5,4,8,10,6,8,4,3,"Absence  of  transport  for  fieldwork  
Vandalism  to  water  pipes  ",1,"2019-09-01","2","n/a",251
"2020-02-14","Central","RAKAI","KIRUMBA","Original","Female",96,"S/c vice Chairperson",54,96,"Cert. In Vet. Service",1,2,9,5,3,1,3,2,5,3,5,4,0,35,40,96,98,1,"Female",1,"Male",1,"Female",1,"Male",1,"Male","2020-01-01",2,"n/a",6,3,10,12,35,70,4,"0","0","0","16","6","16","34","0","0",2,"8","0","0","0","4","4","4","4","4","4","4","4","4","4","4","4","4","4","2","0","0","0","4","4","0","4","4","4","0","0","0","4","1","0","0","1","1","0","2","2","2","2","2","2","2","0","2","2","2","0","8",1,"True","True","False","False","False",0,"2",1,"1","0",4,3,0,0,4,1,"2","2",20,5,14,7039,208,176,32,1,"800","36","22","8",19,"450","3","1300",14,14,14,13,0,0,"1","1","1","1","0","0",15,1,1,"10","1",1,1,"True","False","False","True","False",0,1,0,1,1,0,1,0,0,0,1,80,90,95,70,1,2,"n/a","n/a","n/a","n/a","n/a",80,0,0,4,2,1,"3","1",1,8,8,5,7,7,6,4,7,9,7,10,6,9,7,"Lack of facilitation for official v/chairperson's work",1,"2017-08-01","1","Agriculture
Roads",252
"2020-02-01","Eastern","BUDUDA","BUSHIKA","Original","Female",6,"n/a",42,96,"BA Soc. Sc",2,2,3,6,8,12,6,3,22,18,23,3,0,6,15,80,30,1,"Male",1,"Male",1,"Male",1,"Female",1,"Male","2020-02-01",2,"n/a",3,5,3,6,54,108,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a",0,"n/a",2,"n/a","n/a",0,8,0,0,56,2,"n/a","n/a",15,10,5,1500,48,999,996,1,"1500","23","999","999",999,"999","0","n/a",5,5,5,5,0,0,"1","1","1","1","1","0",6,1,2,"n/a","n/a",1,2,"n/a","n/a","n/a","n/a","n/a",0,1,0,1,1,0,1,0,0,0,2,80,70,80,50,2,2,"n/a","n/a","n/a","n/a","n/a",0,2,2,0,0,2,"n/a","n/a",1,9,6,7,7,5,6,6,6,6,10,4,7,5,5,"Transport means to the field
Political Interference
Low and late funds",1,"2018-04-01","1","Absence of transport means for staff
Low salaries for the hard to reach area
Low and irregular funding",253
"2020-02-04","Eastern","MANAFWA","BUWABWALA","Original","Male",96,"Vice Chair",50,2,"n/a",1,1,4,1,9,0,1,1,1,1,4,9,0,15,30,80,40,1,"Male",1,"Female",1,"Male",1,"Male",1,"Female","2019-12-01",2,"n/a",1,0,0,0,42,84,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"16","0","0","1","1","1","2","0","0","0","6","6","0","3","3","2","3","3","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","1","0","1","1","1","1","1","1","1","0","1","1","0","0","0",1,"True","True","True","True","False",75,"n/a",1,"999","999",1,12,0,20,6,1,"2","2",45,42,4,3500,41,41,24,0,"n/a","n/a","n/a","n/a",4,"500","0","n/a",4,4,3,4,4,0,"n/a","n/a","n/a","n/a","n/a","n/a",4,1,2,"n/a","n/a",1,1,"False","False","False","True","False",0,1,0,3,0,0,2,4,3,3,3,80,90,85,95,1,2,"n/a","n/a","n/a","n/a","n/a",0,1,1,0,0,1,"999","0",1,1,10,2,2,10,10,1,3,1,10,10,10,10,10,"Transport means
Low remuneration and motivation
Weather and road access
Absence of power at office
Land wrangles between s/c and locals
Very low funding from the center",1,"2019-08-01","2","n/a",254
